"id","record_id","person_id","person_role","kommentar","pseudonym","posisjon"
31233,17285,1631,"[""kritiker""]",,,1
31234,17370,1150,"[""forfatter""]",,,1
31235,17286,903,"[""forfatter""]",,,1
31236,17286,1150,"[""kritiker""]",,,1
31237,17287,903,"[""forfatter""]",,,1
31238,17287,2685,"[""kritiker""]",,,1
31239,17288,1308,"[""forfatter""]",,,1
31240,17288,1308,"[""kritiker""]",,,1
31241,17289,1308,"[""forfatter""]",,,1
31242,17289,1150,"[""kritiker""]",,,1
31243,17290,1150,"[""forfatter""]",,,1
31244,17290,9,"[""kritiker""]",,,1
31245,17291,1150,"[""forfatter""]",,,1
31246,17292,1150,"[""forfatter""]",,,1
31247,17293,1150,"[""forfatter""]",,,1
31248,17293,9,"[""kritiker""]",,,1
31249,17294,1150,"[""forfatter""]",,,1
31250,17294,9,"[""kritiker""]",,,1
31251,17295,1150,"[""forfatter""]",,,1
31252,17295,1179,"[""kritiker""]",,,1
31253,17296,1150,"[""forfatter""]",,,1
31254,17296,2682,"[""kritiker""]",,"Br-l",1
31255,17297,1150,"[""forfatter""]",,,1
31256,17297,1082,"[""kritiker""]",,"I.D.",1
31257,17298,1150,"[""forfatter""]",,,1
31258,17298,2385,"[""kritiker""]",,"Strilegjenta",1
31259,17299,1150,"[""forfatter""]",,,1
31260,17300,1150,"[""forfatter""]",,,1
31261,17300,1978,"[""kritiker""]",,,1
31262,17301,1150,"[""forfatter""]",,,1
31263,17301,1316,"[""kritiker""]",,"C.J.H.",1
31264,17302,1150,"[""forfatter""]",,,1
31265,17303,1150,"[""forfatter""]",,,1
31266,17304,1150,"[""forfatter""]",,,1
31267,17304,1507,"[""kritiker""]",,"O.M.",1
31268,17305,1150,"[""forfatter""]",,,1
31269,17305,1631,"[""kritiker""]",,,1
31270,17306,1150,"[""forfatter""]",,,1
31271,17306,1005,"[""kritiker""]",,,1
31272,17307,1150,"[""forfatter""]",,,1
31273,17307,1612,"[""kritiker""]",,,1
31274,17308,1150,"[""forfatter""]",,,1
31275,17308,1082,"[""kritiker""]",,"I.D.",1
31276,17309,1150,"[""forfatter""]",,,1
31277,17310,1150,"[""forfatter""]",,,1
31278,17310,2682,"[""kritiker""]",,"Br-l",1
31279,17311,1150,"[""forfatter""]",,,1
31280,17311,2686,"[""kritiker""]",,,1
31281,17312,1150,"[""forfatter""]",,,1
31282,17313,1150,"[""forfatter""]",,,1
31283,17313,1978,"[""kritiker""]",,,1
31284,17314,1150,"[""forfatter""]",,,1
31285,17315,1150,"[""forfatter""]",,,1
31286,17315,2408,"[""kritiker""]",,,1
31287,17316,1150,"[""forfatter""]",,,1
31288,17316,1677,"[""kritiker""]",,,1
31289,17317,1150,"[""forfatter""]",,,1
31290,17317,1127,"[""kritiker""]",,,1
31291,17318,1150,"[""forfatter""]",,,1
31292,17319,1150,"[""forfatter""]",,,1
31293,17319,2282,"[""kritiker""]",,,1
31294,17320,1150,"[""forfatter""]",,,1
31295,17320,9,"[""kritiker""]",,,1
31296,17321,1150,"[""forfatter""]",,,1
31297,17322,1150,"[""forfatter""]",,,1
31298,17322,9,"[""kritiker""]",,,1
31299,17323,1150,"[""forfatter""]",,,1
31300,17323,1278,"[""kritiker""]",,,1
31301,17324,1150,"[""forfatter""]",,,1
31302,17324,1507,"[""kritiker""]",,"O.M.",1
31303,17325,1851,"[""forfatter""]",,,1
31304,17325,1150,"[""kritiker""]",,,1
31305,17326,1851,"[""forfatter""]",,,1
31306,17326,61,"[""kritiker""]",,,1
31307,17327,1150,"[""forfatter""]",,,1
31308,17327,61,"[""kritiker""]",,,1
31309,17328,1150,"[""forfatter""]",,,1
31310,17328,2670,"[""kritiker""]",,"-eier-",1
31311,17329,1150,"[""forfatter""]",,,1
31312,17330,1150,"[""forfatter""]",,,1
31313,17331,1150,"[""forfatter""]",,,1
31314,17331,2617,"[""kritiker""]",,,1
31315,17332,1150,"[""forfatter""]",,,1
31316,17332,1077,"[""kritiker""]",,"A.S.",1
31317,17333,1150,"[""forfatter""]",,,1
31318,17333,1127,"[""kritiker""]",,,1
31319,17334,1150,"[""forfatter""]",,,1
31320,17335,1150,"[""forfatter""]",,,1
31321,17335,61,"[""kritiker""]",,,1
31322,17336,1150,"[""forfatter""]",,,1
31323,17336,2413,"[""kritiker""]",,"-rk",1
31324,17337,1150,"[""forfatter""]",,,1
31325,17337,600,"[""kritiker""]",,"O.H.",1
31326,17338,1150,"[""forfatter""]",,,1
31327,17339,1150,"[""forfatter""]",,,1
31328,17339,1978,"[""kritiker""]",,,1
31329,17340,1150,"[""forfatter""]",,,1
31330,17340,9,"[""kritiker""]",,,1
31331,17341,1150,"[""forfatter""]",,,1
31332,17341,61,"[""kritiker""]",,,1
31333,17342,1150,"[""forfatter""]",,,1
31334,17343,1150,"[""forfatter""]",,,1
31335,17344,1150,"[""forfatter""]",,,1
31336,17344,1930,"[""kritiker""]",,,1
31337,17345,1150,"[""forfatter""]",,,1
31338,17346,1150,"[""forfatter""]",,,1
31339,17346,1507,"[""kritiker""]",,"O.M.",1
31340,17347,1150,"[""forfatter""]",,,1
31341,17347,9,"[""kritiker""]",,,1
31342,17348,1150,"[""forfatter""]",,,1
31343,17348,9,"[""kritiker""]",,,1
31344,17349,1150,"[""forfatter""]",,,1
31345,17349,1314,"[""kritiker""]",,,1
31346,17350,1150,"[""forfatter""]",,,1
31347,17351,1150,"[""forfatter""]",,,1
31348,17351,2682,"[""kritiker""]",,"Br-l",1
31349,17352,1150,"[""forfatter""]",,,1
31350,17352,2413,"[""kritiker""]",,"-rk",1
31351,17353,1150,"[""forfatter""]",,,1
31352,17354,1150,"[""forfatter""]",,,1
31353,17355,1150,"[""forfatter""]",,,1
31354,17355,2687,"[""kritiker""]",,,1
31355,17356,1150,"[""forfatter""]",,,1
31356,17356,1082,"[""kritiker""]",,"I.D.",1
31357,17357,1150,"[""forfatter""]",,,1
31358,17358,1150,"[""forfatter""]",,,1
31359,17358,1930,"[""kritiker""]",,,1
31360,17359,1150,"[""forfatter""]",,,1
31361,17359,1181,"[""kritiker""]",,,1
31362,17360,1150,"[""forfatter""]",,,1
31363,17361,1150,"[""forfatter""]",,,1
31364,17362,1150,"[""forfatter""]",,,1
31365,17362,9,"[""kritiker""]",,,1
31366,17363,1150,"[""forfatter""]",,,1
31367,17364,1150,"[""forfatter""]",,,1
31368,17364,1631,"[""kritiker""]",,,1
31369,17365,1150,"[""forfatter""]",,,1
31370,17365,2688,"[""kritiker""]",,,1
31371,17366,271,"[""forfatter""]",,,1
31372,17366,2688,"[""kritiker""]",,,1
31373,17367,1150,"[""forfatter""]",,,1
31374,17368,1150,"[""forfatter""]",,,1
31375,17368,9,"[""kritiker""]",,,1
31376,17369,1150,"[""forfatter""]",,,1
31377,17369,1005,"[""kritiker""]",,,1
31378,17371,1150,"[""forfatter""]",,,1
31379,17371,600,"[""kritiker""]",,"O.H.",1
31380,17372,1150,"[""forfatter""]",,,1
31381,17372,2689,"[""kritiker""]",,"J.V.",1
31382,17373,1150,"[""forfatter""]",,,1
31383,17373,2689,"[""kritiker""]",,,1
31384,17374,1150,"[""forfatter""]",,,1
31385,17374,2690,"[""kritiker""]",,,1
31386,17375,1150,"[""forfatter""]",,,1
31387,17375,1187,"[""kritiker""]",,,1
31388,17376,1150,"[""forfatter""]",,,1
31389,17376,903,"[""kritiker""]",,,1
31390,17377,1150,"[""forfatter""]",,,1
31391,17377,1137,"[""kritiker""]",,,1
31392,17378,1150,"[""forfatter""]",,,1
31393,17378,1137,"[""kritiker""]",,,1
31394,17379,1150,"[""forfatter""]",,,1
31395,17379,1187,"[""kritiker""]",,,1
31396,17380,1150,"[""forfatter""]",,,1
31397,17380,903,"[""kritiker""]",,,1
31398,17381,1150,"[""forfatter""]",,,1
31399,17382,1188,"[""forfatter""]",,,1
31400,17382,9,"[""kritiker""]",,,1
31401,17383,1150,"[""forfatter""]",,,1
31402,17383,9,"[""kritiker""]",,,1
31403,17384,1150,"[""forfatter""]",,,1
31404,17385,1150,"[""forfatter""]",,,1
31405,17385,1136,"[""kritiker""]",,,1
31406,17386,1150,"[""forfatter""]",,,1
31407,17386,1136,"[""kritiker""]",,,1
31408,17387,1150,"[""forfatter""]",,,1
31409,17387,9,"[""kritiker""]",,,1
31410,17388,1150,"[""forfatter""]",,,1
31411,17388,9,"[""kritiker""]",,,1
31412,17389,1150,"[""forfatter""]",,,1
31413,17390,1150,"[""forfatter""]",,,1
31414,17391,1150,"[""forfatter""]",,,1
31415,17391,2682,"[""kritiker""]",,"Br-l",1
31416,17392,1150,"[""forfatter""]",,,1
31417,17392,2670,"[""kritiker""]",,"-eier-",1
31418,17393,1150,"[""forfatter""]",,,1
31419,17394,1150,"[""forfatter""]",,,1
31420,17394,2682,"[""kritiker""]",,"Br-l",1
31421,17395,1150,"[""forfatter""]",,,1
31422,17395,1314,"[""kritiker""]",,"O.G.",1
31423,17396,1150,"[""forfatter""]",,,1
31424,17396,600,"[""kritiker""]",,,1
31425,17397,1150,"[""forfatter""]",,,1
31426,17398,1150,"[""forfatter""]",,,1
31427,17398,1179,"[""kritiker""]",,,1
31428,17399,1150,"[""forfatter""]",,,1
31429,17399,2691,"[""kritiker""]","Kritikernavn usikkert",,1
31430,17400,1150,"[""forfatter""]",,,1
31431,17401,1150,"[""forfatter""]",,,1
31432,17401,1351,"[""kritiker""]",,,1
31433,17402,1150,"[""forfatter""]",,,1
31434,17402,1127,"[""kritiker""]",,,1
31435,17403,1150,"[""forfatter""]",,,1
31436,17403,1179,"[""kritiker""]",,,1
31437,17404,1150,"[""forfatter""]",,,1
31438,17405,1150,"[""forfatter""]",,,1
31439,17405,1082,"[""kritiker""]",,"I.D.",1
31440,17406,1150,"[""forfatter""]",,,1
31441,17406,1005,"[""kritiker""]",,,1
31442,17407,1150,"[""forfatter""]",,,1
31443,17407,9,"[""kritiker""]",,,1
31444,17408,1150,"[""forfatter""]",,,1
31445,17409,1150,"[""forfatter""]",,,1
31446,17409,1677,"[""kritiker""]",,"S.N.",1
31447,17410,1150,"[""forfatter""]",,,1
31448,17410,1677,"[""kritiker""]",,"S.N.",1
31449,17411,1150,"[""forfatter""]",,,1
31450,17412,1150,"[""forfatter""]",,,1
31451,17413,1150,"[""forfatter""]",,,1
31452,17414,1150,"[""forfatter""]",,,1
31453,17415,1150,"[""forfatter""]",,,1
31454,17415,1930,"[""kritiker""]",,,1
31455,17416,1150,"[""forfatter""]",,,1
31456,17416,2297,"[""kritiker""]",,"J.H.B.",1
31457,17417,1150,"[""forfatter""]",,,1
31458,17417,1284,"[""kritiker""]",,,1
31459,17418,1150,"[""forfatter""]",,,1
31460,17418,2692,"[""kritiker""]",,,1
31461,17419,1150,"[""forfatter""]",,,1
31462,17419,1507,"[""kritiker""]",,,1
31463,17420,1150,"[""forfatter""]",,,1
31464,17421,1150,"[""forfatter""]",,,1
31465,17421,2693,"[""kritiker""]",,,1
31466,17422,1150,"[""forfatter""]",,,1
31467,17423,1150,"[""forfatter""]",,,1
31468,17424,1150,"[""forfatter""]",,,1
31469,17424,2682,"[""kritiker""]",,"Br-l",1
31470,17425,1150,"[""forfatter""]",,,1
31471,17426,1150,"[""forfatter""]",,,1
31472,17426,1082,"[""kritiker""]",,"I.D.",1
31473,17427,1150,"[""forfatter""]",,,1
31474,17427,2297,"[""kritiker""]",,"J.H.B.",1
31475,17428,1150,"[""forfatter""]",,,1
31476,17429,1150,"[""forfatter""]",,,1
31477,17430,1150,"[""forfatter""]",,,1
31478,17430,600,"[""kritiker""]",,"O.H.",1
31479,17431,1150,"[""forfatter""]",,,1
31480,17431,9,"[""kritiker""]",,,1
31481,17432,1150,"[""forfatter""]",,,1
31482,17432,1204,"[""kritiker""]",,,1
31483,17433,1150,"[""forfatter""]",,,1
31484,17433,1116,"[""kritiker""]",,,1
31485,17434,1150,"[""forfatter""]",,,1
31486,17434,1351,"[""kritiker""]",,,1
31487,17435,1150,"[""forfatter""]",,,1
31488,17435,2682,"[""kritiker""]",,"Br-l",1
31489,17436,1150,"[""forfatter""]",,,1
31490,17437,1150,"[""forfatter""]",,,1
31491,17437,1150,"[""kritiker""]",,,1
31492,17438,1150,"[""forfatter""]",,,1
31493,17438,2655,"[""kritiker""]",,,1
31494,17439,1150,"[""forfatter""]",,,1
31495,17439,1005,"[""kritiker""]",,"R.F.",1
31496,17440,1150,"[""forfatter""]",,,1
31497,17441,1150,"[""forfatter""]",,,1
31498,17441,2262,"[""kritiker""]",,,1
31499,17442,1150,"[""forfatter""]",,,1
31500,17443,1150,"[""forfatter""]",,,1
31501,17443,1127,"[""kritiker""]",,,1
31502,17444,1150,"[""forfatter""]",,,1
31503,17444,1677,"[""kritiker""]",,"S.N.",1
31504,17445,1150,"[""forfatter""]",,,1
31505,17446,1150,"[""forfatter""]",,,1
31506,17446,1284,"[""kritiker""]",,,1
31507,17447,1150,"[""forfatter""]",,,1
31508,17447,1111,"[""kritiker""]",,,1
31509,17448,1150,"[""forfatter""]",,,1
31510,17619,1150,"[""forfatter""]",,,1
31511,17619,9,"[""kritiker""]",,,1
31512,17449,1150,"[""forfatter""]",,,1
31513,17449,1677,"[""kritiker""]",,"S.N.",1
31514,17450,1150,"[""forfatter""]",,,1
31515,17450,1305,"[""kritiker""]",,,1
31516,17451,1150,"[""forfatter""]",,,1
31517,17451,2323,"[""kritiker""]",,,1
31518,17452,1150,"[""forfatter""]",,,1
31519,17452,831,"[""kritiker""]",,,1
31520,17453,1150,"[""forfatter""]",,,1
31521,17454,1150,"[""forfatter""]",,,1
31522,17454,2387,"[""kritiker""]",,,1
31523,17455,1150,"[""forfatter""]",,,1
31524,17456,1150,"[""forfatter""]",,,1
31525,17457,1150,"[""forfatter""]",,,1
31526,17457,1179,"[""kritiker""]",,,1
31527,17458,1150,"[""forfatter""]",,,1
31528,17458,1507,"[""kritiker""]",,,1
31529,17459,1150,"[""forfatter""]",,,1
31530,17459,9,"[""kritiker""]",,,1
31531,17460,1150,"[""forfatter""]",,,1
31532,17460,1111,"[""kritiker""]",,,1
31533,17461,1150,"[""forfatter""]",,,1
31534,17461,9,"[""kritiker""]",,,1
31535,17462,1150,"[""forfatter""]",,,1
31536,17462,1229,"[""kritiker""]",,,1
31537,17463,1150,"[""forfatter""]",,,1
31538,17463,2299,"[""kritiker""]",,,1
31539,17464,1150,"[""forfatter""]",,,1
31540,17464,1305,"[""kritiker""]",,,1
31541,17465,1150,"[""forfatter""]",,,1
31542,17466,1150,"[""forfatter""]",,,1
31543,17466,1094,"[""kritiker""]",,,1
31544,17467,1150,"[""forfatter""]",,,1
31545,17467,1005,"[""kritiker""]",,"R.F.",1
31546,17468,1150,"[""forfatter""]",,,1
31547,17468,1127,"[""kritiker""]",,,1
31548,17469,1150,"[""forfatter""]",,,1
31549,17469,1082,"[""kritiker""]",,"I.D.",1
31550,17470,1150,"[""forfatter""]",,,1
31551,17470,1172,"[""kritiker""]",,,1
31552,17471,1150,"[""forfatter""]",,,1
31553,17471,600,"[""kritiker""]",,,1
31554,17472,1150,"[""forfatter""]",,,1
31555,17472,2694,"[""kritiker""]",,,1
31556,17473,1150,"[""forfatter""]",,,1
31557,17474,1150,"[""forfatter""]",,,1
31558,17475,1150,"[""forfatter""]",,,1
31559,17476,1150,"[""forfatter""]",,,1
31560,17476,2413,"[""kritiker""]",,"-rk",1
31561,17477,1150,"[""forfatter""]",,,1
31562,17477,2297,"[""kritiker""]",,"Lektor Bjørge",1
31563,17478,1150,"[""forfatter""]",,,1
31564,17479,1150,"[""forfatter""]",,,1
31565,17479,2388,"[""kritiker""]",,"O.R.M.",1
31566,17480,1150,"[""forfatter""]",,,1
31567,17480,1111,"[""kritiker""]",,,1
31568,17481,1150,"[""forfatter""]",,,1
31569,17482,1150,"[""forfatter""]",,,1
31570,17482,1677,"[""kritiker""]",,,1
31571,17483,1150,"[""forfatter""]",,,1
31572,17483,1232,"[""kritiker""]",,,1
31573,17484,1150,"[""forfatter""]",,,1
31574,17485,1150,"[""forfatter""]",,,1
31575,17485,2695,"[""kritiker""]",,,1
31576,17486,1150,"[""forfatter""]",,,1
31577,17486,9,"[""kritiker""]",,,1
31578,17487,1150,"[""forfatter""]",,,1
31579,17487,2644,"[""kritiker""]",,"P.M.Joh.",1
31580,17488,1150,"[""forfatter""]",,,1
31581,17488,2696,"[""kritiker""]",,,1
31582,17489,1150,"[""forfatter""]",,,1
31583,17489,1835,"[""kritiker""]",,,1
31584,17490,1150,"[""forfatter""]",,,1
31585,17490,2697,"[""kritiker""]",,,1
31586,17491,1150,"[""forfatter""]",,,1
31587,17491,1118,"[""kritiker""]",,,1
31588,17492,1150,"[""forfatter""]",,,1
31589,17492,1229,"[""kritiker""]",,,1
31590,17493,1150,"[""forfatter""]",,,1
31591,17493,1005,"[""kritiker""]",,"R.F.",1
31592,17494,1150,"[""forfatter""]",,,1
31593,17494,2698,"[""kritiker""]",,,1
31594,17495,1150,"[""forfatter""]",,,1
31595,17495,1136,"[""kritiker""]",,"H.Ø.",1
31596,17496,1150,"[""forfatter""]",,,1
31597,17496,2699,"[""kritiker""]",,"O-l",1
31598,17497,1150,"[""forfatter""]",,,1
31599,17497,2293,"[""kritiker""]",,,1
31600,17498,1150,"[""forfatter""]",,,1
31601,17498,1314,"[""kritiker""]",,"O.G.",1
31602,17499,1150,"[""forfatter""]",,,1
31603,17499,1172,"[""kritiker""]",,,1
31604,17500,1150,"[""forfatter""]",,,1
31605,17501,1150,"[""forfatter""]",,,1
31606,17501,1172,"[""kritiker""]",,,1
31607,17502,1150,"[""forfatter""]",,,1
31608,17502,9,"[""kritiker""]",,,1
31609,17503,1150,"[""forfatter""]",,,1
31610,17503,9,"[""kritiker""]",,,1
31611,17504,1150,"[""forfatter""]",,,1
31612,17504,9,"[""kritiker""]",,,1
31613,17505,1150,"[""forfatter""]",,,1
31614,17505,9,"[""kritiker""]",,,1
31615,17506,1150,"[""forfatter""]",,,1
31616,17506,9,"[""kritiker""]",,,1
31617,17507,1150,"[""forfatter""]",,,1
31618,17507,2308,"[""kritiker""]",,"Frifant",1
31619,17508,1150,"[""forfatter""]",,,1
31620,17509,1150,"[""forfatter""]",,,1
31621,17509,1229,"[""kritiker""]",,,1
31622,17510,1150,"[""forfatter""]",,,1
31623,17510,9,"[""kritiker""]",,,1
31624,17511,1150,"[""forfatter""]",,,1
31625,17511,2700,"[""kritiker""]",,,1
31626,17512,1150,"[""forfatter""]",,,1
31627,17513,1150,"[""forfatter""]",,,1
31628,17513,1204,"[""kritiker""]",,,1
31629,17514,1150,"[""forfatter""]",,,1
31630,17514,1179,"[""kritiker""]",,,1
31631,17515,1150,"[""forfatter""]",,,1
31632,17515,1082,"[""kritiker""]",,,1
31633,17516,1150,"[""forfatter""]",,,1
31634,17516,2699,"[""kritiker""]",,"O-l",1
31635,17517,1150,"[""forfatter""]",,,1
31636,17517,1221,"[""kritiker""]",,,1
31637,17518,1150,"[""forfatter""]",,,1
31638,17519,1150,"[""forfatter""]",,,1
31639,17520,1150,"[""forfatter""]",,,1
31640,17520,2698,"[""kritiker""]",,,1
31641,17521,1150,"[""forfatter""]",,,1
31642,17521,1172,"[""kritiker""]",,,1
31643,17522,1150,"[""forfatter""]",,,1
31644,17522,1677,"[""kritiker""]",,,1
31645,17523,1150,"[""forfatter""]",,,1
31646,17523,1127,"[""kritiker""]",,,1
31647,17524,1150,"[""forfatter""]",,,1
31648,17524,1835,"[""kritiker""]",,,1
31649,17525,1150,"[""forfatter""]",,,1
31650,17525,9,"[""kritiker""]",,,1
31651,17526,1150,"[""forfatter""]",,,1
31652,17526,9,"[""kritiker""]",,,1
31653,17527,1150,"[""forfatter""]",,,1
31654,17527,9,"[""kritiker""]",,,1
31655,17528,1150,"[""forfatter""]",,,1
31656,17528,9,"[""kritiker""]",,,1
31657,17529,1150,"[""forfatter""]",,,1
31658,17529,1346,"[""kritiker""]",,,1
31659,17530,1150,"[""forfatter""]",,,1
31660,17531,1150,"[""forfatter""]",,,1
31661,17531,1314,"[""kritiker""]",,"G.",1
31662,17532,1150,"[""forfatter""]",,,1
31663,17532,9,"[""kritiker""]",,,1
31664,17533,1150,"[""forfatter""]",,,1
31665,17533,1125,"[""kritiker""]",,,1
31666,17534,1150,"[""forfatter""]",,,1
31667,17534,9,"[""kritiker""]",,,1
31668,17535,1150,"[""forfatter""]",,,1
31669,17536,1150,"[""forfatter""]",,,1
31670,17536,1221,"[""kritiker""]",,"H.K.",1
31671,17537,1150,"[""forfatter""]",,,1
31672,17537,1082,"[""kritiker""]",,,1
31673,17538,1150,"[""forfatter""]",,,1
31674,17538,1172,"[""kritiker""]",,,1
31675,17539,1150,"[""forfatter""]",,,1
31676,17539,2187,"[""kritiker""]",,"A.P.",1
31677,17540,1150,"[""forfatter""]",,,1
31678,17540,2701,"[""kritiker""]",,,1
31679,17541,1150,"[""forfatter""]",,,1
31680,17541,1118,"[""kritiker""]",,,1
31681,17542,1150,"[""forfatter""]",,,1
31682,17542,2389,"[""kritiker""]",,,1
31683,17543,1150,"[""forfatter""]",,,1
31684,17543,1172,"[""kritiker""]",,,1
31685,17544,1172,"[""forfatter""]",,,1
31686,17544,1314,"[""kritiker""]",,,1
31687,17545,1150,"[""forfatter""]",,,1
31688,17545,1314,"[""kritiker""]",,,1
31689,17546,1150,"[""forfatter""]",,,1
31690,17546,1314,"[""kritiker""]",,"O.G.",1
31691,17547,1150,"[""forfatter""]",,,1
31692,17547,1657,"[""kritiker""]",,,1
31693,17548,1150,"[""forfatter""]",,,1
31694,17549,1150,"[""forfatter""]",,,1
31695,17549,1172,"[""kritiker""]",,,1
31696,17550,1150,"[""forfatter""]",,,1
31697,17550,9,"[""kritiker""]",,,1
31698,17551,1150,"[""forfatter""]",,,1
31699,17551,9,"[""kritiker""]",,,1
31700,17552,1150,"[""forfatter""]",,,1
31701,17552,9,"[""kritiker""]",,,1
31702,17553,1150,"[""forfatter""]",,,1
31703,17553,9,"[""kritiker""]",,,1
31704,17554,1150,"[""forfatter""]",,,1
31705,17554,2211,"[""kritiker""]",,,1
31706,17555,1150,"[""forfatter""]",,,1
31707,17555,9,"[""kritiker""]",,,1
31708,17556,1150,"[""forfatter""]",,,1
31709,17556,2387,"[""kritiker""]",,,1
31710,17557,1150,"[""forfatter""]",,,1
31711,17558,1150,"[""forfatter""]",,,1
31712,17558,2682,"[""kritiker""]",,"Br-l",1
31713,17559,1150,"[""forfatter""]",,,1
31714,17559,1123,"[""kritiker""]",,,1
31715,17560,1150,"[""forfatter""]",,,1
31716,17560,1140,"[""kritiker""]",,"K.O.T.",1
31717,17561,1150,"[""forfatter""]",,,1
31718,17561,1082,"[""kritiker""]",,,1
31719,17562,1150,"[""forfatter""]",,,1
31720,17562,9,"[""kritiker""]",,,1
31721,17563,1150,"[""forfatter""]",,,1
31722,17563,1078,"[""kritiker""]",,,1
31723,17564,1150,"[""forfatter""]",,,1
31724,17564,9,"[""kritiker""]",,,1
31725,17565,1150,"[""forfatter""]",,,1
31726,17565,9,"[""kritiker""]",,,1
31727,17566,1150,"[""forfatter""]",,,1
31728,17566,2462,"[""kritiker""]",,,1
31729,17567,1150,"[""forfatter""]",,,1
31730,17567,9,"[""kritiker""]",,,1
31731,17568,1150,"[""forfatter""]",,,1
31732,17568,1172,"[""kritiker""]",,"O.D.",1
31733,17569,1150,"[""forfatter""]",,,1
31734,17569,2702,"[""kritiker""]",,,1
31735,17570,1150,"[""forfatter""]",,,1
31736,17570,2703,"[""kritiker""]",,,1
31737,17571,1150,"[""forfatter""]",,,1
31738,17571,2704,"[""kritiker""]","Kritikernavn usikkert",,1
31739,17572,1150,"[""forfatter""]",,,1
31740,17572,9,"[""kritiker""]",,,1
31741,17573,1150,"[""forfatter""]",,,1
31742,17573,1172,"[""kritiker""]",,,1
31743,17574,1150,"[""forfatter""]",,,1
31744,17575,1150,"[""forfatter""]",,,1
31745,17575,1657,"[""kritiker""]",,,1
31746,17576,1150,"[""forfatter""]",,,1
31747,17576,1347,"[""kritiker""]",,,1
31748,17577,1150,"[""forfatter""]",,,1
31749,17577,9,"[""kritiker""]",,,1
31750,17578,1150,"[""forfatter""]",,,1
31751,17579,1150,"[""forfatter""]",,,1
31752,17579,1360,"[""kritiker""]",,,1
31753,17580,1150,"[""forfatter""]",,,1
31754,17581,1150,"[""forfatter""]",,,1
31755,17581,9,"[""kritiker""]",,,1
31756,17582,1150,"[""forfatter""]",,,1
31757,17582,9,"[""kritiker""]",,,1
31758,17583,1150,"[""forfatter""]",,,1
31759,17583,9,"[""kritiker""]",,,1
31760,17584,1150,"[""forfatter""]",,,1
31761,17584,9,"[""kritiker""]",,,1
31762,17585,1150,"[""forfatter""]",,,1
31763,17585,2705,"[""kritiker""]",,,1
31764,17586,1150,"[""forfatter""]",,,1
31765,17586,2702,"[""kritiker""]",,,1
31766,17587,1150,"[""forfatter""]",,,1
31767,17587,2705,"[""kritiker""]",,,1
31768,17588,1150,"[""forfatter""]",,,1
31769,17589,1150,"[""forfatter""]",,,1
31770,17589,2577,"[""kritiker""]",,,1
31771,17590,1150,"[""forfatter""]",,,1
31772,17590,2413,"[""kritiker""]",,,1
31773,17591,1150,"[""forfatter""]",,,1
31774,17591,9,"[""kritiker""]",,,1
31775,17592,1150,"[""forfatter""]",,,1
31776,17592,2212,"[""kritiker""]",,,1
31777,17593,1150,"[""forfatter""]",,,1
31778,17593,9,"[""kritiker""]",,,1
31779,17594,1150,"[""forfatter""]",,,1
31780,17594,9,"[""kritiker""]",,,1
31781,17595,1150,"[""forfatter""]",,,1
31782,17595,9,"[""kritiker""]",,,1
31783,17596,1150,"[""forfatter""]",,,1
31784,17596,1082,"[""kritiker""]",,"I.D.",1
31785,17597,1150,"[""forfatter""]",,,1
31786,17597,1172,"[""kritiker""]",,,1
31787,17598,1150,"[""forfatter""]",,,1
31788,17598,9,"[""kritiker""]",,,1
31789,17599,1078,"[""forfatter""]",,,1
31790,17599,9,"[""kritiker""]",,,1
31791,17600,1150,"[""forfatter""]",,,1
31792,17600,2706,"[""kritiker""]",,,1
31793,17601,1150,"[""forfatter""]",,,1
31794,17601,1172,"[""kritiker""]",,,1
31795,17602,1150,"[""forfatter""]",,,1
31796,17602,2211,"[""kritiker""]",,,1
31797,17603,1150,"[""forfatter""]",,,1
31798,17603,1360,"[""kritiker""]",,,1
31799,17604,1150,"[""forfatter""]",,,1
31800,17604,2705,"[""kritiker""]",,,1
31801,17605,1150,"[""forfatter""]",,,1
31802,17605,1078,"[""kritiker""]",,,1
31803,17606,1150,"[""forfatter""]",,,1
31804,17606,2707,"[""kritiker""]",,,1
31805,17607,1150,"[""forfatter""]",,,1
31806,17607,9,"[""kritiker""]",,,1
31807,17608,1150,"[""forfatter""]",,,1
31808,17608,1172,"[""kritiker""]",,,1
31809,17609,37,"[""forfatter""]",,,1
31810,17609,2212,"[""kritiker""]",,,1
31811,17610,728,"[""forfatter""]",,,1
31812,17610,2212,"[""kritiker""]",,,1
31813,17611,1150,"[""forfatter""]",,,1
31814,17611,2212,"[""kritiker""]",,,1
31815,17612,1150,"[""forfatter""]",,,1
31816,17612,1188,"[""kritiker""]",,,1
31817,17613,1150,"[""forfatter""]",,,1
31818,17613,2318,"[""kritiker""]",,,1
31819,17614,1150,"[""forfatter""]",,,1
31820,17614,2308,"[""kritiker""]",,"Frifant",1
31821,17615,1150,"[""forfatter""]",,,1
31822,17615,9,"[""kritiker""]",,,1
31823,17616,1150,"[""forfatter""]",,,1
31824,17616,9,"[""kritiker""]",,,1
31825,17617,1150,"[""forfatter""]",,,1
31826,17617,1657,"[""kritiker""]",,,1
31827,17618,1150,"[""forfatter""]",,,1
31828,17618,9,"[""kritiker""]",,,1
